USER_ID,ITEM_ID,OUTCOME
user_1354,item_2,5
user_1355,item_2,2
user_1356,item_2,6
user_1357,item_3,1
user_1358,item_3,2
user_1359,item_3,5
user_1360,item_3,0
user_1361,item_1,5
user_1362,item_1,3
user_1363,item_1,1
user_1364,item_2,7
user_1365,item_3,1
user_1366,item_2,1
user_1367,item_0,0
user_1368,item_1,1
user_1369,item_0,2
user_1370,item_2,0
user_1371,item_2,1
user_1372,item_1,1
user_3238,item_1,0
user_1374,item_3,2
user_1375,item_3,1
user_1376,item_0,2
user_1377,item_0,0
user_1378,item_2,1
user_1379,item_2,3
user_1380,item_3,1
user_1381,item_3,0
user_1382,item_2,3
user_1383,item_1,1
user_4451,item_1,0
user_1385,item_3,8
user_1386,item_0,1
user_1387,item_3,1
user_1388,item_1,0
user_1389,item_2,2
user_1390,item_2,2
user_1391,item_3,0
user_1392,item_1,0
user_1393,item_2,6
user_1394,item_0,1
user_1395,item_0,3
user_1396,item_1,0
user_1397,item_0,1
user_1398,item_2,5
user_1399,item_3,1
user_1400,item_3,4
user_1401,item_2,0
user_1402,item_2,1
user_1403,item_2,1
user_1404,item_1,2
user_1405,item_2,1
user_1406,item_1,3
user_1407,item_0,2
user_1408,item_0,2
user_1409,item_0,1
user_1410,item_0,2
user_1411,item_0,0
user_1412,item_3,1
user_1413,item_2,6
user_1414,item_2,1
user_1415,item_2,3
user_1416,item_1,1
user_1417,item_2,2
user_1418,item_0,1
user_1419,item_0,4
user_1420,item_1,2
user_4587,item_2,2
user_1422,item_2,1
user_1423,item_1,2
user_1424,item_1,2
user_1425,item_3,1
user_1426,item_2,1
user_2846,item_1,2
user_1428,item_0,2
user_1429,item_1,1
user_1430,item_3,0
user_1431,item_3,3
user_1432,item_1,0
user_1433,item_2,0
user_1434,item_2,1
user_1435,item_2,2
user_1436,item_2,0
user_1437,item_0,1
user_1438,item_2,0
user_1439,item_3,1
user_1440,item_2,2
user_1441,item_2,8
user_1442,item_3,1
user_1443,item_0,1
user_1444,item_2,3
user_1445,item_0,2
user_1446,item_1,3
user_1447,item_2,1
user_1448,item_0,4
user_1449,item_0,1
user_1450,item_2,1
user_1451,item_3,1
user_1452,item_2,2
user_1453,item_1,2
user_4322,item_3,0
user_1455,item_2,6
user_1456,item_3,1
user_1457,item_2,0
user_1458,item_0,5
user_1459,item_3,2
user_1460,item_2,0
user_1461,item_1,2
user_1462,item_2,0
user_1463,item_3,2
user_1464,item_2,0
user_3411,item_2,2
user_1466,item_1,1
user_1467,item_0,7
user_1468,item_1,1
user_1469,item_1,0
user_1470,item_0,3
user_1471,item_0,2
user_1472,item_3,7
user_1473,item_3,2
user_1474,item_1,2
user_1475,item_3,4
user_1476,item_3,1
user_1477,item_0,0
user_1478,item_3,1
user_1479,item_2,1
user_1480,item_1,0
user_1481,item_2,1
user_1482,item_1,2
user_1483,item_3,3
user_1484,item_0,2
user_3940,item_2,3
user_1486,item_2,1
user_1487,item_1,1
user_1488,item_1,1
user_1489,item_1,1
user_1490,item_3,1
user_1491,item_0,5
user_1492,item_0,1
user_1493,item_0,1
user_1494,item_2,0
user_1495,item_1,1
user_1496,item_2,2
user_1497,item_3,0
user_4658,item_3,1
user_1499,item_1,2
user_1500,item_3,1
user_1501,item_3,0
user_1502,item_1,3
user_1503,item_3,1
user_1504,item_0,2
user_1505,item_2,3
user_1506,item_2,2
user_1507,item_2,1
user_1508,item_2,3
user_4208,item_2,9
user_1510,item_0,2
user_1511,item_2,0
user_1512,item_1,1
user_1513,item_0,1
user_1514,item_3,3
user_1515,item_2,2
user_1516,item_3,5
user_1517,item_3,1
user_1518,item_0,0
user_1519,item_2,1
user_1520,item_3,3
user_1521,item_3,2
user_1522,item_2,0
user_1523,item_0,5
user_1524,item_3,1
user_1525,item_3,6
user_1526,item_1,3
user_1527,item_1,1
user_1528,item_0,1
user_1529,item_0,1
user_1530,item_1,4
user_1531,item_1,1
user_1532,item_0,3
user_4328,item_1,0
user_1534,item_2,1
user_1535,item_1,1
user_1536,item_2,9
user_1537,item_3,1
user_1538,item_1,6
user_1539,item_2,3
user_1540,item_3,2
user_1541,item_0,1
user_1542,item_2,3
user_1543,item_1,3
user_1544,item_3,0
user_1545,item_1,1
user_1546,item_3,2
user_1547,item_0,3
user_1548,item_3,2
user_3612,item_3,0
user_1550,item_3,0
user_1551,item_2,0
user_1552,item_0,0
user_1553,item_1,2
user_1554,item_1,1
user_1555,item_3,1
user_1556,item_0,3
user_1557,item_2,3
user_1558,item_2,1
user_1559,item_3,0
user_1560,item_0,1
user_1561,item_3,1
user_1562,item_1,1
user_1563,item_2,2
user_1564,item_0,1
user_1565,item_1,0
user_1566,item_0,1
user_1567,item_1,1
user_1568,item_2,3
user_1569,item_0,0
user_1570,item_3,2
user_1571,item_2,0
user_1572,item_1,2
user_1573,item_1,1
user_1574,item_1,4
user_1575,item_2,6
user_1576,item_3,0
user_1577,item_1,0
user_1578,item_1,1
user_1579,item_2,0
user_1580,item_1,2
user_1581,item_1,1
user_1582,item_0,2
user_1583,item_0,3
user_1584,item_0,5
user_1585,item_1,2
user_1586,item_1,1
user_1587,item_3,1
user_4815,item_0,0
user_1589,item_3,0
user_1590,item_3,1
user_1591,item_0,2
user_1592,item_1,1
user_1593,item_3,1
user_1594,item_2,0
user_1595,item_3,2
user_1596,item_0,4
user_1597,item_1,8
user_1598,item_0,2
user_1599,item_2,1
user_1600,item_0,1
user_1601,item_0,1
user_1602,item_2,1
user_1603,item_2,1
user_1604,item_0,1
user_1605,item_1,1
user_1606,item_1,2
user_1607,item_0,3
user_1608,item_3,1
user_1609,item_1,1
user_3938,item_2,1
user_1611,item_1,1
user_1612,item_0,2
user_1613,item_3,4
user_1614,item_0,3
user_1615,item_2,0
user_1616,item_1,1
user_1617,item_0,2
user_1618,item_1,1
user_2763,item_2,4
user_1620,item_2,0
user_1621,item_1,1
user_2483,item_1,4
user_1623,item_3,4
user_1624,item_3,0
user_1625,item_1,0
user_1626,item_1,0
user_1627,item_2,2
user_1628,item_3,1
user_1629,item_2,1
user_1630,item_0,1
user_1631,item_1,0
user_1632,item_2,1
user_1633,item_2,0
user_1634,item_2,5
user_1635,item_0,0
user_1636,item_0,1
user_1637,item_0,0
user_1638,item_2,0
user_1639,item_0,1
user_1640,item_2,0
user_4090,item_3,2
user_1642,item_0,2
user_1643,item_1,1
user_1644,item_3,2
user_1645,item_1,1
user_1646,item_3,0
user_1647,item_1,1
user_1648,item_2,1
user_1649,item_1,3
user_1650,item_0,3
user_1651,item_2,1
user_1652,item_2,1
user_1653,item_2,4
user_1654,item_0,1
user_1655,item_3,1
user_1656,item_3,0
user_1657,item_2,0
user_1658,item_0,2
user_1659,item_3,0
user_1660,item_0,6
user_1661,item_0,0
user_1662,item_3,1
user_1663,item_3,3
user_1664,item_1,3
user_1665,item_2,0
user_1666,item_0,2
user_1667,item_3,1
user_1668,item_0,1
user_1669,item_1,1
user_1670,item_0,0
user_1671,item_2,2
user_1672,item_1,1
user_1673,item_3,4
user_1674,item_0,2
user_1675,item_1,1
user_1676,item_3,1
user_1677,item_0,5
user_3317,item_2,0
user_1679,item_0,1
user_1680,item_2,1
user_1681,item_0,3
user_1682,item_0,1
user_1683,item_3,0
user_1684,item_1,1
user_1685,item_0,4
user_1686,item_3,1
user_1687,item_3,2
user_1688,item_1,0
user_1689,item_3,1
user_1690,item_1,1
user_1691,item_1,3
user_1692,item_3,0
user_1693,item_3,0
user_1694,item_1,6
user_1695,item_3,2
user_1696,item_1,1
user_1697,item_0,2
user_1698,item_1,1
user_1699,item_2,3
user_1700,item_0,0
user_4101,item_0,3
user_1702,item_3,1
user_1703,item_3,2
user_1704,item_0,1
user_1705,item_1,1
user_1706,item_0,1
user_3343,item_3,1
user_1708,item_2,0
user_1709,item_1,5
user_1710,item_0,3
user_1711,item_3,1
user_1712,item_3,0
user_1713,item_1,1
user_1714,item_0,1
user_1715,item_0,1
user_1716,item_3,3
user_1717,item_2,5
user_1718,item_0,0
user_1719,item_3,4
user_1720,item_0,4
user_1721,item_3,2
user_1722,item_0,1
user_1723,item_2,0
user_1724,item_3,3
user_4654,item_0,1
user_1726,item_2,7
user_1727,item_3,1
user_1728,item_3,0
user_1729,item_2,3
user_1730,item_3,5
user_1731,item_2,1
user_1732,item_1,1
user_1733,item_1,2
user_1734,item_2,3
user_1735,item_0,1
user_1736,item_2,1
user_1737,item_2,3
user_1738,item_0,1
user_1739,item_1,0
user_1740,item_3,3
user_1741,item_0,4
user_1742,item_3,0
user_1743,item_0,0
user_1772,item_3,0
user_1745,item_1,1
user_1746,item_0,1
user_1747,item_3,0
user_1748,item_1,4
user_1749,item_2,1
user_1750,item_2,1
user_1751,item_1,4
user_1752,item_0,3
user_1753,item_3,0
user_1754,item_1,2
user_1755,item_3,2
user_1756,item_0,1
user_1757,item_0,2
user_1758,item_3,8
user_1759,item_3,2
user_1760,item_3,2
user_1761,item_3,1
user_1762,item_2,0
user_1763,item_3,0
user_1764,item_2,1
user_1765,item_2,0
user_1766,item_1,2
user_1767,item_1,1
user_1768,item_3,0
user_1769,item_2,1
user_1770,item_1,0
user_1771,item_1,0
user_1772,item_3,1
user_1773,item_1,0
user_1774,item_2,5
user_1775,item_0,2
user_1776,item_0,1
user_1777,item_2,0
user_1778,item_0,1
user_1779,item_2,0
user_1780,item_2,5
user_1781,item_2,3
user_1782,item_0,2
user_1783,item_0,1
user_1784,item_2,4
user_1785,item_2,1
user_1786,item_3,1
user_1787,item_2,2
user_2990,item_0,1
user_1789,item_0,14
user_1790,item_0,1
user_1791,item_3,2
user_1792,item_3,1
user_1793,item_3,4
user_1794,item_1,3
user_1795,item_1,8
user_1796,item_0,5
user_1797,item_3,6
user_1798,item_3,3
user_1799,item_2,5
user_1800,item_3,1
user_1801,item_0,2
user_1802,item_0,1
user_1803,item_1,1
user_1804,item_1,2
user_1805,item_3,1
user_1806,item_3,0
user_1807,item_2,1
user_1808,item_2,2
user_1809,item_2,2
user_1810,item_3,1
user_1811,item_0,0
user_1812,item_2,0
user_1813,item_3,0
user_1814,item_0,2
user_1815,item_1,1
user_3503,item_2,1
user_1817,item_0,1
user_1818,item_3,2
user_1819,item_0,1
user_1820,item_1,0
user_1821,item_1,4
user_1822,item_1,1
user_3095,item_3,6
user_1824,item_2,3
user_1825,item_3,1
user_1826,item_2,1
user_1827,item_1,1
user_1828,item_1,2
user_1829,item_3,0
user_1830,item_2,0
user_1831,item_1,7
user_1832,item_1,1
user_1833,item_3,1
user_1834,item_3,1
user_1835,item_3,2
user_1836,item_3,1
user_1837,item_3,1
user_1838,item_3,3
user_1839,item_1,0
user_1840,item_1,1
user_1841,item_1,1
user_1842,item_2,2
user_1843,item_1,1
user_1844,item_1,0
user_1845,item_3,1
user_1846,item_0,0
user_4239,item_1,4
user_1848,item_0,5
user_1849,item_2,3
user_1850,item_2,1
user_1851,item_3,2
user_1852,item_0,5
user_1853,item_1,1
user_1854,item_1,1
user_1855,item_3,0
user_1856,item_3,1
user_1857,item_0,1
user_4245,item_1,1
user_1859,item_0,2
user_1860,item_2,3
user_1861,item_0,0
user_1862,item_3,1
user_1863,item_0,1
user_1864,item_0,0
user_1865,item_2,1
user_1866,item_3,3
user_1867,item_0,3
user_1868,item_2,6
user_1869,item_3,0
user_1870,item_0,1
user_1871,item_1,0
user_1872,item_0,1
user_1873,item_1,2
user_1874,item_3,1
user_1875,item_1,0
user_1876,item_2,3
user_1877,item_0,1
user_1878,item_0,2
user_1879,item_1,1
user_1880,item_1,1
user_1881,item_0,3
user_4819,item_0,1
user_1883,item_2,5
user_1884,item_1,1
user_1885,item_3,1
user_1886,item_3,1
user_1887,item_2,3
user_1888,item_3,1
user_1889,item_3,1
user_2931,item_1,1
user_4831,item_2,2
user_1892,item_1,1
user_1893,item_1,0
user_1894,item_3,2
user_1895,item_3,5
user_1896,item_1,1
user_1897,item_1,3
user_1898,item_3,2
user_2714,item_0,1
user_1900,item_3,1
user_1901,item_3,4
user_1902,item_2,2
user_1903,item_0,2
user_1904,item_3,1
user_1905,item_3,5
user_1906,item_3,8
user_1907,item_1,0
user_1908,item_2,1
user_1909,item_1,3
user_1910,item_1,1
user_1911,item_0,1
user_1912,item_1,1
user_1913,item_1,1
user_1914,item_1,1
user_1915,item_1,1
user_1916,item_0,1
user_1917,item_1,1
user_1918,item_2,3
user_1919,item_3,0
user_1920,item_0,2
user_1921,item_0,0
user_1922,item_1,2
user_1923,item_2,1
user_1924,item_1,2
user_2484,item_3,2
user_1926,item_2,2
user_1927,item_0,3
user_1928,item_1,1
user_1929,item_0,0
user_1930,item_2,2
user_1931,item_1,2
user_1932,item_3,2
user_1933,item_3,0
user_1934,item_0,1
user_1935,item_1,1
user_1936,item_2,3
user_1937,item_0,2
user_1938,item_2,8
user_1939,item_0,4
user_1940,item_1,3
user_1941,item_1,4
user_1942,item_3,1
user_1943,item_0,0
user_1944,item_0,3
user_1945,item_3,1
user_1946,item_0,2
user_1947,item_3,0
user_1948,item_1,2
user_1949,item_1,1
user_1950,item_0,1
user_1951,item_1,0
user_1952,item_2,3
user_1953,item_3,1
user_1954,item_2,2
user_1955,item_3,1
user_1956,item_2,1
user_1957,item_3,0
user_1958,item_1,1
user_1959,item_3,0
user_1960,item_3,1
user_4817,item_1,0
user_1962,item_0,3
user_1963,item_0,0
user_1964,item_1,1
user_1965,item_2,4
user_1966,item_0,1
user_1967,item_1,1
user_1968,item_0,0
user_1969,item_2,3
user_1970,item_2,2
user_1971,item_2,2
user_1972,item_2,5
user_1973,item_1,1
user_1974,item_0,4
user_1975,item_0,2
user_1976,item_2,1
user_1977,item_3,1
user_1978,item_3,2
user_1979,item_1,0
user_1980,item_3,0
user_1981,item_1,0
user_1982,item_1,2
user_3623,item_3,1
user_1984,item_2,0
user_1985,item_2,2
user_1986,item_2,1
user_1987,item_3,1
user_1988,item_0,0
user_1989,item_0,1
user_3854,item_3,2
user_1991,item_0,2
user_1992,item_1,3
user_1993,item_0,0
user_1994,item_3,1
user_1995,item_2,4
user_1996,item_1,2
user_1997,item_2,2
user_1998,item_3,5
user_1999,item_1,2
user_2000,item_2,1
user_2001,item_2,4
user_2002,item_1,0
user_2003,item_1,2
user_2004,item_0,5
user_2005,item_3,1
user_2006,item_1,1
user_2007,item_3,0
user_2008,item_3,2
user_2009,item_3,2
user_2010,item_3,2
user_2011,item_0,1
user_2012,item_0,3
user_2013,item_2,1
user_2014,item_1,1
user_2015,item_2,3
user_2016,item_3,1
user_2017,item_1,1
user_2018,item_1,3
user_2019,item_2,1
user_2020,item_3,1
user_2021,item_3,1
user_2022,item_3,4
user_2023,item_1,1
user_2024,item_0,1
user_2025,item_1,1
user_2026,item_1,2
user_2027,item_3,0
user_2028,item_3,6
user_2029,item_2,2
user_2030,item_3,2
user_2031,item_1,1
user_2032,item_1,2
user_2033,item_0,0
user_2034,item_0,3
user_2035,item_0,1
user_2036,item_0,0
user_2037,item_2,2
user_2038,item_1,1
user_2039,item_0,3
user_2040,item_1,3
user_2041,item_3,1
user_2042,item_1,1
user_2043,item_2,2
user_2044,item_1,3
user_2045,item_2,1
user_2046,item_3,4
user_2047,item_2,1
user_2048,item_0,1
user_2049,item_0,1
user_2050,item_2,0
user_2051,item_2,0
user_2052,item_2,1
user_2053,item_3,2
user_2054,item_2,0
user_2055,item_0,1
user_2056,item_3,4
user_2057,item_1,6
user_2058,item_1,1
user_2059,item_3,1
user_2060,item_1,6
user_2061,item_1,2
user_2062,item_3,2
user_2063,item_1,2
user_2064,item_3,2
user_2065,item_0,5
user_2066,item_0,2
user_2067,item_1,1
user_2068,item_1,2
user_2069,item_2,6
user_2070,item_2,2
user_2071,item_2,1
user_2072,item_2,2
user_4687,item_3,3
user_2074,item_3,2
user_2075,item_0,4
user_2076,item_1,2
user_2077,item_0,2
user_2078,item_0,1
user_4511,item_0,0
user_2080,item_0,1
user_2081,item_3,1
user_2082,item_0,2
user_2083,item_2,2
user_2084,item_0,0
user_2085,item_2,4
user_4658,item_3,1
user_2087,item_0,2
user_2088,item_2,1
user_2089,item_3,1
user_2090,item_2,6
user_2091,item_0,3
user_2092,item_3,0
user_2288,item_1,1
user_2094,item_3,3
user_2095,item_2,1
user_2096,item_0,1
user_2097,item_1,1
user_2098,item_1,0
user_2099,item_0,3
user_2100,item_2,3
user_2101,item_1,0
user_2102,item_3,3
user_2103,item_2,0
user_2104,item_0,2
user_2105,item_3,4
user_2106,item_1,2
user_2107,item_1,3
user_2108,item_0,3
user_2109,item_3,0
user_2110,item_3,0
user_2111,item_3,5
user_2112,item_0,1
user_2113,item_1,1
user_2114,item_2,4
user_2115,item_2,4
user_2116,item_0,1
user_2117,item_0,1
user_2118,item_2,2
user_2119,item_2,6
user_2120,item_1,4
user_2121,item_1,2
user_2122,item_3,1
user_2123,item_2,1
user_2124,item_3,1
user_2125,item_2,0
user_2126,item_0,1
user_2127,item_0,1
user_2128,item_3,3
user_2129,item_1,1
user_2130,item_3,1
user_2131,item_0,1
user_2132,item_3,5
user_2133,item_2,1
user_2134,item_1,1
user_2135,item_1,3
user_2136,item_2,0
user_2137,item_3,0
user_2138,item_0,3
user_2139,item_1,1
user_2140,item_0,2
user_2141,item_0,3
user_2142,item_1,2
user_2143,item_3,1
user_2144,item_3,3
user_2145,item_3,2
user_2146,item_0,1
user_2147,item_2,3
user_2148,item_0,4
user_2149,item_1,1
user_2150,item_0,1
user_2151,item_0,3
user_2152,item_3,3
user_2153,item_0,4
user_2154,item_2,2
user_2155,item_3,3
user_2156,item_0,4
user_2157,item_3,0
user_2158,item_1,2
user_2159,item_0,0
user_2160,item_0,2
user_2161,item_2,1
user_3858,item_2,2
user_2163,item_3,3
user_2164,item_3,6
user_2165,item_1,2
user_2166,item_2,3
user_2167,item_0,5
user_2168,item_2,3
user_2169,item_1,3
user_2170,item_3,2
user_2171,item_0,7
user_4121,item_2,0
user_2173,item_1,2
user_2174,item_3,3
user_2175,item_0,1
user_2176,item_1,1
user_2177,item_3,6
user_4551,item_1,1
user_2179,item_1,7
user_2180,item_1,1
user_2181,item_0,0
user_2182,item_2,0
user_2183,item_2,4
user_2184,item_0,2
user_2185,item_3,5
user_2186,item_2,6
user_4904,item_1,0
user_2935,item_3,0
user_2189,item_1,3
user_2190,item_0,1
user_2191,item_1,1
user_2192,item_3,1
user_2193,item_3,1
user_2194,item_3,1
user_2195,item_0,3
user_2196,item_1,0
user_3395,item_0,1
user_2198,item_0,0
user_2199,item_0,2
user_2200,item_0,0
user_2201,item_3,1
user_2202,item_2,1
user_2203,item_1,0
user_2204,item_1,1
user_2205,item_3,2
user_2206,item_0,1
user_2207,item_2,3
user_2208,item_3,1
user_3024,item_2,1
user_2210,item_1,1
user_2211,item_1,7
user_2212,item_3,2
user_2213,item_0,2
user_2214,item_0,1
user_2215,item_2,5
user_2216,item_2,2
user_2217,item_3,2
user_3720,item_3,1
user_2219,item_2,1
user_2220,item_0,7
user_2221,item_2,2
user_2222,item_3,1
user_2223,item_1,4
user_2224,item_3,2
user_2225,item_3,1
user_2226,item_2,2
user_2227,item_2,4
user_2228,item_3,1
user_2229,item_2,2
user_2230,item_2,3
user_2231,item_3,3
user_2232,item_3,0
user_2233,item_1,2
user_2234,item_0,2
user_2235,item_3,1
user_2236,item_3,1
user_3284,item_1,0
user_2238,item_1,1
user_2239,item_2,0
user_2240,item_3,4
user_2241,item_0,4
user_2242,item_0,3
user_2243,item_3,1
user_2244,item_2,2
user_2245,item_2,5
user_2246,item_2,1
user_2247,item_1,1
user_2248,item_2,2
user_2249,item_3,1
user_2250,item_2,1
user_2251,item_0,5
user_2252,item_2,2
user_2253,item_1,1
user_2254,item_1,1
user_2255,item_3,3
user_2256,item_2,4
user_2257,item_0,0
user_2258,item_2,0
user_2259,item_3,3
user_2260,item_2,3
user_2261,item_0,5
user_2262,item_3,5
user_2263,item_0,1
user_2264,item_0,0
user_2265,item_2,3
user_2266,item_1,2
user_2267,item_3,2
user_2268,item_2,0
user_2269,item_1,0
user_2270,item_2,1
user_2271,item_0,5
user_2272,item_2,1
user_2273,item_0,3
user_2274,item_3,0
user_2275,item_1,1
user_2276,item_1,1
user_2277,item_2,0
user_2278,item_2,1
user_4948,item_3,2
user_2280,item_2,2
user_2281,item_2,1
user_4101,item_0,2
user_2283,item_0,2
user_3818,item_1,1
user_2285,item_2,5
user_2286,item_3,1
user_2287,item_1,1
user_2288,item_1,1
user_2289,item_2,0
user_2290,item_0,1
user_2291,item_0,1
user_2292,item_0,0
user_2293,item_3,0
user_2294,item_0,1
user_2295,item_0,5
user_2296,item_1,1
user_2297,item_1,8
user_2298,item_2,1
user_2299,item_1,0
user_2300,item_1,1
user_2301,item_3,1
user_2302,item_2,0
user_2303,item_1,5
user_2304,item_0,1
user_2305,item_0,1
user_4884,item_0,0
user_2307,item_1,4
user_2308,item_3,2
user_2309,item_2,3
user_2310,item_0,1
user_2311,item_0,1
user_2312,item_2,2
user_2313,item_3,3
user_2314,item_3,1
user_2315,item_2,2
user_2316,item_3,4
user_2317,item_2,2
user_2318,item_1,2
user_2319,item_1,5
user_2320,item_2,2
user_2321,item_3,1
user_2322,item_3,1
user_2323,item_2,3
user_2324,item_0,2
user_2325,item_1,4
user_2326,item_1,1
user_2327,item_3,1
user_2328,item_3,5
user_2329,item_3,0
user_2330,item_0,2
user_2331,item_0,1
user_2332,item_1,1
user_2333,item_2,0
user_2334,item_3,1
user_2335,item_0,2
user_2336,item_0,1
user_2337,item_0,0
user_2338,item_0,4
user_2339,item_1,4
user_2340,item_1,2
user_2341,item_0,2
user_2342,item_1,0
user_2343,item_0,1
user_2344,item_0,0
user_2345,item_3,1
user_2346,item_3,3
user_2347,item_3,2
user_2348,item_2,4
user_2349,item_3,1
user_2350,item_1,1
user_2351,item_3,1
user_2352,item_3,0
user_2353,item_0,0
user_2354,item_0,1
user_2355,item_2,2
user_2356,item_3,1
user_2357,item_3,3
user_2358,item_1,1
user_2359,item_2,1
user_2360,item_3,1
user_4511,item_0,0
user_2362,item_2,0
user_2363,item_1,4
user_2364,item_3,0
user_2365,item_0,1
user_2366,item_3,1
user_2367,item_2,2
user_2368,item_3,3
user_2369,item_1,3
user_2370,item_0,0
user_2371,item_2,1
user_2372,item_1,0
user_2373,item_3,3
user_2374,item_0,4
user_2375,item_2,2
user_2376,item_1,1
user_2377,item_3,0
user_2378,item_2,1
user_2379,item_3,2
user_2380,item_2,1
user_2381,item_1,6
user_2382,item_1,5
user_2383,item_2,3
user_2384,item_2,2
user_2385,item_0,0
user_2386,item_2,3
user_3677,item_1,1
user_2388,item_2,2
user_2389,item_2,3
user_2390,item_3,4
user_2391,item_1,10
user_2392,item_0,1
user_4420,item_3,1
user_2394,item_0,2
user_2395,item_1,1
user_2396,item_0,1
user_2397,item_3,0
user_2398,item_0,1
user_2399,item_1,0
user_2400,item_3,1
user_2401,item_3,2
user_2402,item_3,1
user_2403,item_2,2
user_2404,item_0,1
user_2405,item_3,1
user_2406,item_2,6
user_2407,item_0,1
user_2408,item_2,5
user_2409,item_1,1
user_2410,item_2,2
user_2411,item_1,2
user_2412,item_1,4
user_2413,item_2,2
user_2414,item_0,4
user_2415,item_3,1
user_2416,item_2,2
user_2417,item_3,5
user_4017,item_3,1
user_2419,item_2,2
user_2420,item_3,1
user_2421,item_2,0
user_2422,item_0,1
user_2423,item_0,3
user_4303,item_2,0
user_2425,item_1,2
user_2426,item_3,5
user_2427,item_0,5
user_2428,item_3,4
user_2429,item_2,0
user_2430,item_3,0
user_2431,item_3,1
user_2432,item_3,1
user_2433,item_3,3
user_2434,item_0,3
user_2435,item_1,3
user_2436,item_2,1
user_2437,item_0,3
user_2438,item_0,3
user_2439,item_3,1
user_2440,item_2,2
user_2441,item_3,1
user_2442,item_3,3
user_2443,item_2,2
user_2444,item_1,2
user_2445,item_1,6
user_2446,item_3,1
user_2447,item_0,5
user_2448,item_2,1
user_2449,item_3,1
user_2450,item_1,1
user_2451,item_0,3
user_2452,item_0,1
user_2453,item_0,4
user_2454,item_3,0
user_2455,item_3,1
user_2456,item_0,0
user_2457,item_1,2
user_2458,item_2,3
user_2459,item_0,1
user_2460,item_0,1
user_2461,item_0,1
user_2462,item_0,5
user_2463,item_1,3
user_2464,item_2,2
user_2465,item_2,3
user_2466,item_0,1
user_2467,item_1,0
user_2468,item_1,2
user_3902,item_2,1
user_2470,item_2,0
user_2471,item_2,1
user_2472,item_1,0
user_2473,item_3,0
user_2474,item_2,1
user_2475,item_2,0
user_2476,item_1,2
user_4778,item_0,1
user_2478,item_1,0
user_2479,item_0,1
user_2480,item_3,1
user_2481,item_1,6
user_2482,item_2,1
user_2483,item_1,3
user_2484,item_3,1
user_2485,item_2,2
user_2486,item_3,2
user_2487,item_2,0
user_2488,item_1,1
user_2489,item_1,1
user_2490,item_0,1
user_2491,item_3,2
user_2492,item_1,1
user_2493,item_3,0
user_2494,item_2,0
user_2495,item_2,1
user_2496,item_0,3
user_3024,item_2,3
user_2498,item_3,0
user_2499,item_2,0
user_2500,item_2,5
user_2501,item_0,1
user_2502,item_3,1
user_2503,item_1,0
user_2504,item_0,0
user_2505,item_1,1
user_2506,item_1,1
user_2507,item_1,0
user_2508,item_2,1
user_2545,item_1,1
user_2510,item_1,3
user_2511,item_3,4
user_2512,item_2,4
user_2513,item_3,4
user_2514,item_1,1
user_2914,item_2,2
user_2516,item_2,2
user_2517,item_0,3
user_2518,item_2,1
user_2519,item_2,5
user_2520,item_1,2
user_2521,item_1,1
user_3701,item_1,1
user_2523,item_0,6
user_2524,item_1,7
user_2525,item_1,2
user_2526,item_2,3
user_2527,item_2,0
user_2528,item_2,1
user_2529,item_2,4
user_2530,item_3,0
user_2531,item_1,0
user_2532,item_2,2
user_2533,item_0,2
user_2534,item_1,2
user_4809,item_1,1
user_2536,item_0,8
user_2537,item_0,1
user_2538,item_3,1
user_2539,item_2,1
user_2540,item_1,5
user_2541,item_3,2
user_2542,item_3,0
user_2543,item_3,6
user_2544,item_0,4
user_2545,item_1,3
user_2546,item_0,1
user_4526,item_1,0
user_2548,item_1,1
user_2549,item_3,2
user_2550,item_2,0
user_2551,item_0,2
user_2552,item_2,7
user_2553,item_0,0
user_2554,item_3,0
user_2555,item_0,4
user_2556,item_0,2
user_2557,item_0,1
user_2558,item_1,3
user_2559,item_2,1
user_2560,item_3,6
user_3577,item_1,3
user_3577,item_1,0
user_2563,item_2,3
user_2564,item_1,1
user_2565,item_3,1
user_2566,item_1,0
user_2567,item_0,2
user_2568,item_2,2
user_4975,item_2,2
user_2570,item_3,1
user_4831,item_2,1
user_2572,item_1,8
user_2573,item_1,2
user_2574,item_3,0
user_2575,item_2,5
user_2576,item_3,5
user_2577,item_1,0
user_2578,item_3,5
user_2579,item_0,1
user_2580,item_0,3
user_2581,item_3,1
user_3598,item_0,1
user_2583,item_1,0
user_2584,item_0,3
user_2585,item_2,1
user_2586,item_1,1
user_2587,item_2,1
user_2588,item_2,3
user_2589,item_1,3
user_2590,item_0,1
user_2591,item_2,1
user_2592,item_2,2
user_2593,item_3,1
user_2594,item_2,2
user_2595,item_0,7
user_2596,item_3,1
user_2597,item_1,2
user_2598,item_1,2
user_2599,item_2,0
user_2600,item_1,0
user_4440,item_1,0
user_2602,item_2,2
user_2603,item_1,0
user_2604,item_1,1
user_2605,item_3,3
user_2606,item_2,1
user_2607,item_1,0
user_2608,item_0,0
user_2609,item_0,4
user_2610,item_1,1
user_2611,item_0,2
user_2612,item_3,1
user_2613,item_2,2
user_2614,item_2,3
user_2615,item_1,8
user_2616,item_3,3
user_2617,item_3,1
user_2618,item_0,2
user_4948,item_3,1
user_2620,item_3,1
user_2621,item_3,0
user_2622,item_0,3
user_2623,item_0,2
