USER_ID,gender_male,age_norm,occ_norm
789,1.0,0.32142857142857145,0.05
790,1.0,0.44642857142857145,0.85
791,1.0,0.625,0.35
792,1.0,0.44642857142857145,0.85
793,0.0,0.625,0.7
794,1.0,0.8928571428571429,1.0
795,0.0,0.625,0.7
796,1.0,0.8928571428571429,0.3
797,0.0,0.8928571428571429,0.35
798,0.0,0.44642857142857145,1.0
799,0.0,0.44642857142857145,0.25
800,0.0,0.625,0.6
801,0.0,0.44642857142857145,1.0
802,1.0,0.44642857142857145,0.8
803,1.0,0.32142857142857145,0.2
804,1.0,0.44642857142857145,1.0
805,1.0,0.625,0.6
806,1.0,0.625,0.0
807,1.0,0.32142857142857145,0.2
808,1.0,0.44642857142857145,0.35
809,1.0,0.44642857142857145,0.85
810,1.0,0.44642857142857145,0.6
811,1.0,0.8928571428571429,0.0
812,1.0,0.44642857142857145,0.3
813,1.0,0.32142857142857145,0.2
814,0.0,0.32142857142857145,0.2
815,1.0,0.44642857142857145,0.2
816,1.0,0.8035714285714286,0.0
817,1.0,0.32142857142857145,0.2
818,1.0,0.32142857142857145,0.2
819,1.0,0.625,0.35
820,1.0,0.625,0.35
821,1.0,0.32142857142857145,0.1
822,0.0,0.44642857142857145,0.05
823,1.0,0.44642857142857145,0.0
824,1.0,0.625,0.6
825,1.0,1.0,0.05
826,0.0,0.625,0.05
827,1.0,0.8035714285714286,0.1
828,1.0,0.32142857142857145,0.2
829,1.0,0.017857142857142856,0.95
830,1.0,0.625,0.35
831,0.0,0.8035714285714286,0.0
832,1.0,0.32142857142857145,0.1
833,1.0,0.625,0.35
834,0.0,0.625,0.6
835,1.0,1.0,0.0
836,1.0,0.44642857142857145,0.55
837,1.0,1.0,0.35
838,1.0,0.8928571428571429,0.85
839,1.0,0.44642857142857145,0.0
840,0.0,0.44642857142857145,0.15
841,0.0,0.8928571428571429,0.7
842,0.0,0.32142857142857145,0.0
843,1.0,0.44642857142857145,0.35
844,1.0,0.44642857142857145,0.0
845,0.0,0.32142857142857145,0.0
846,1.0,0.44642857142857145,0.25
847,0.0,0.44642857142857145,0.35
848,1.0,0.44642857142857145,0.75
849,1.0,0.44642857142857145,0.15
850,1.0,0.625,0.0
851,1.0,0.32142857142857145,0.2
852,1.0,0.44642857142857145,0.25
853,1.0,0.44642857142857145,0.85
854,0.0,0.44642857142857145,0.8
855,0.0,0.32142857142857145,0.1
856,0.0,0.8035714285714286,0.3
857,1.0,0.625,0.85
858,1.0,0.625,0.7
859,1.0,0.44642857142857145,0.6
860,1.0,0.32142857142857145,0.0
861,1.0,0.44642857142857145,0.35
862,1.0,0.625,0.35
863,1.0,0.44642857142857145,0.35
864,0.0,0.44642857142857145,0.0
865,1.0,0.625,0.05
866,1.0,0.017857142857142856,0.5
867,1.0,0.8035714285714286,0.6
868,1.0,0.8928571428571429,0.85
869,1.0,0.32142857142857145,1.0
870,0.0,0.44642857142857145,0.05
871,1.0,0.017857142857142856,0.5
872,1.0,0.8928571428571429,0.05
873,1.0,1.0,0.3
874,1.0,0.8035714285714286,0.75
875,1.0,0.017857142857142856,0.5
876,1.0,0.44642857142857145,0.2
877,1.0,0.44642857142857145,0.0
878,1.0,0.32142857142857145,0.1
879,1.0,0.8035714285714286,0.8
880,1.0,0.625,0.85
881,1.0,0.32142857142857145,0.7
882,1.0,0.32142857142857145,0.1
883,0.0,0.625,0.7
884,1.0,0.017857142857142856,0.5
885,1.0,0.625,0.0
886,0.0,1.0,0.0
887,0.0,1.0,0.8
888,0.0,0.017857142857142856,0.5
889,1.0,0.8035714285714286,1.0
890,1.0,0.32142857142857145,0.2
891,1.0,0.44642857142857145,0.05
892,1.0,0.625,0.0
893,0.0,0.8928571428571429,0.3
894,1.0,0.32142857142857145,0.2
895,1.0,0.8928571428571429,0.05
896,1.0,0.32142857142857145,0.75
897,1.0,0.44642857142857145,0.3
898,1.0,0.44642857142857145,0.35
899,0.0,0.44642857142857145,0.05
900,0.0,1.0,0.65
901,0.0,1.0,0.0
902,1.0,1.0,0.0
903,1.0,1.0,0.65
904,1.0,0.625,1.0
905,0.0,0.8035714285714286,0.6
906,1.0,0.017857142857142856,0.5
907,0.0,0.8035714285714286,0.3
908,0.0,0.8928571428571429,0.05
909,1.0,0.8035714285714286,0.35
910,0.0,0.8928571428571429,0.0
911,1.0,0.8928571428571429,0.0
912,0.0,0.625,0.1
913,1.0,0.44642857142857145,0.0
914,0.0,0.625,0.45
915,1.0,0.44642857142857145,0.35
916,0.0,0.44642857142857145,0.05
917,1.0,0.8928571428571429,0.3
918,0.0,0.8035714285714286,0.05
919,0.0,0.625,0.05
920,1.0,0.32142857142857145,0.2
921,1.0,0.44642857142857145,0.85
922,1.0,1.0,0.8
923,1.0,0.44642857142857145,0.35
924,1.0,0.8928571428571429,0.85
925,0.0,0.625,0.15
926,1.0,0.017857142857142856,0.5
927,0.0,0.44642857142857145,1.0
928,0.0,1.0,0.8
929,1.0,0.44642857142857145,0.75
930,1.0,0.44642857142857145,0.25
931,0.0,1.0,0.05
932,0.0,0.625,0.3
933,1.0,0.8035714285714286,0.05
934,0.0,0.625,0.35
935,1.0,0.625,0.7
936,1.0,0.32142857142857145,0.2
937,1.0,0.44642857142857145,0.75
938,0.0,0.44642857142857145,0.05
939,0.0,0.44642857142857145,1.0
940,1.0,0.017857142857142856,0.5
941,1.0,0.32142857142857145,1.0
942,0.0,0.8928571428571429,0.3
943,0.0,0.8035714285714286,0.6
944,1.0,0.625,0.0
945,1.0,0.8035714285714286,0.35
946,1.0,0.625,0.35
947,1.0,0.32142857142857145,0.0
948,1.0,1.0,0.6
949,1.0,0.8928571428571429,0.85
950,1.0,0.625,0.35
951,1.0,0.8035714285714286,0.1
952,1.0,1.0,0.8
953,1.0,0.8928571428571429,1.0
954,0.0,0.44642857142857145,0.0
955,0.0,0.8928571428571429,0.35
956,1.0,0.625,0.05
957,1.0,0.625,0.05
958,1.0,0.625,0.1
959,1.0,0.8928571428571429,0.55
960,1.0,0.017857142857142856,0.5
961,1.0,0.32142857142857145,0.5
962,0.0,0.44642857142857145,0.05
963,1.0,0.44642857142857145,0.0
964,1.0,0.44642857142857145,0.35
965,1.0,1.0,0.35
966,1.0,1.0,0.1
967,0.0,0.32142857142857145,0.0
968,1.0,0.8928571428571429,0.6
969,0.0,0.44642857142857145,0.55
970,1.0,0.44642857142857145,0.0
971,1.0,0.44642857142857145,0.6
972,1.0,0.8035714285714286,0.05
973,0.0,0.44642857142857145,0.05
974,1.0,0.625,0.95
975,1.0,0.625,0.0
976,1.0,0.625,0.7
977,1.0,0.44642857142857145,0.1
978,1.0,0.32142857142857145,0.0
979,1.0,0.017857142857142856,0.5
980,1.0,0.44642857142857145,0.3
981,1.0,0.44642857142857145,1.0
982,0.0,0.44642857142857145,0.45
983,0.0,0.44642857142857145,0.8
984,1.0,0.8928571428571429,0.8
985,1.0,0.44642857142857145,0.2
986,0.0,1.0,0.0
987,0.0,0.625,0.85
988,1.0,0.8928571428571429,0.55
989,1.0,0.8928571428571429,0.0
990,1.0,0.32142857142857145,0.3
991,0.0,0.44642857142857145,0.45
992,0.0,0.625,0.15
993,1.0,0.44642857142857145,0.0
994,1.0,0.32142857142857145,0.1
995,0.0,0.32142857142857145,0.2
996,1.0,0.44642857142857145,0.85
997,1.0,0.017857142857142856,0.95
998,1.0,0.8035714285714286,1.0
999,1.0,0.44642857142857145,0.75
1000,0.0,0.44642857142857145,0.3
1001,1.0,0.44642857142857145,0.2
1002,1.0,0.8928571428571429,0.55
1003,1.0,0.44642857142857145,0.1
1004,1.0,0.44642857142857145,0.15
1005,1.0,0.625,0.55
1006,1.0,0.32142857142857145,0.2
1007,1.0,0.8928571428571429,0.6
1008,1.0,0.625,0.15
1009,1.0,0.8928571428571429,0.35
1010,1.0,0.44642857142857145,0.0
1011,1.0,0.44642857142857145,0.4
1012,0.0,0.625,0.05
1013,1.0,1.0,0.65
1014,0.0,0.8035714285714286,0.85
1015,1.0,0.625,0.15
1016,1.0,1.0,0.8
1017,1.0,0.625,0.0
1018,1.0,0.32142857142857145,0.2
1019,1.0,0.625,0.05
1020,1.0,0.32142857142857145,1.0
1021,1.0,0.625,0.0
1022,1.0,0.44642857142857145,0.15
1023,1.0,1.0,0.65
1024,0.0,0.625,0.05
1025,1.0,0.44642857142857145,0.8
1026,0.0,0.8035714285714286,0.0
1027,1.0,0.32142857142857145,0.2
1028,0.0,0.8035714285714286,0.35
1029,1.0,0.44642857142857145,0.0
1030,1.0,0.44642857142857145,0.35
1031,1.0,0.625,0.8
1032,1.0,0.8928571428571429,0.8
1033,1.0,0.44642857142857145,0.25
1034,0.0,0.625,0.05
1035,1.0,0.32142857142857145,0.1
1036,1.0,0.625,0.35
1037,1.0,0.8035714285714286,0.35
1038,0.0,1.0,0.75
1039,0.0,0.625,0.05
1040,1.0,0.44642857142857145,0.55
1041,1.0,0.8035714285714286,0.1
1042,1.0,0.625,0.25
1043,0.0,0.8928571428571429,0.55
1044,1.0,0.44642857142857145,1.0
1045,0.0,0.017857142857142856,0.5
1046,1.0,1.0,0.9
1047,1.0,0.32142857142857145,0.0
1048,1.0,0.625,0.3
1049,1.0,0.8035714285714286,0.7
1050,1.0,0.44642857142857145,0.05
1051,0.0,0.44642857142857145,0.0
1052,0.0,0.625,0.1
1053,1.0,0.625,0.0
1054,1.0,0.017857142857142856,0.5
1055,1.0,0.625,0.0
1056,1.0,0.017857142857142856,0.0
1057,1.0,0.8035714285714286,0.85
1058,1.0,0.44642857142857145,0.05
1059,0.0,0.44642857142857145,0.0
1060,1.0,0.32142857142857145,0.5
1061,1.0,0.8035714285714286,0.0
1062,1.0,0.8928571428571429,0.95
1063,1.0,0.625,0.35
1064,1.0,0.44642857142857145,0.35
1065,0.0,0.44642857142857145,0.0
1066,1.0,0.8035714285714286,0.6
1067,1.0,0.625,0.6
1068,0.0,0.32142857142857145,0.2
1069,1.0,0.44642857142857145,1.0
1070,0.0,0.8035714285714286,0.1
1071,1.0,0.8928571428571429,0.8
1072,0.0,0.625,0.35
1073,0.0,0.44642857142857145,0.3
1074,1.0,0.8035714285714286,0.85
1075,0.0,0.44642857142857145,0.3
1076,0.0,0.44642857142857145,0.15
1077,1.0,0.44642857142857145,0.15
1078,0.0,0.8035714285714286,0.45
1079,1.0,0.44642857142857145,0.35
1080,1.0,1.0,0.35
1081,1.0,0.32142857142857145,0.2
1082,1.0,0.8035714285714286,0.35
1083,1.0,1.0,0.0
1084,1.0,0.017857142857142856,0.95
1085,1.0,0.44642857142857145,0.35
1086,1.0,0.32142857142857145,0.2
1087,1.0,0.44642857142857145,0.8
1088,0.0,0.017857142857142856,0.5
1089,1.0,0.625,0.3
1090,1.0,0.44642857142857145,0.35
1091,1.0,0.32142857142857145,0.25
1092,0.0,0.32142857142857145,0.2
1093,1.0,0.8928571428571429,0.7
1094,0.0,0.32142857142857145,0.0
1095,0.0,1.0,0.3
1096,1.0,0.017857142857142856,0.5
1097,1.0,0.32142857142857145,0.85
1098,1.0,0.625,0.35
1099,1.0,0.44642857142857145,0.85
1100,1.0,0.44642857142857145,0.0
1101,1.0,0.625,0.05
1102,1.0,0.32142857142857145,0.05
1103,0.0,0.8035714285714286,0.35
1104,1.0,0.625,0.55
1105,1.0,0.625,0.3
1106,1.0,0.32142857142857145,0.2
1107,0.0,0.8928571428571429,0.05
1108,1.0,1.0,0.05
1109,1.0,0.32142857142857145,0.5
1110,0.0,1.0,0.3
1111,0.0,0.8928571428571429,0.8
1112,1.0,0.32142857142857145,0.3
1113,1.0,0.32142857142857145,0.2
1114,0.0,0.32142857142857145,0.45
1115,0.0,0.44642857142857145,0.05
1116,1.0,0.44642857142857145,0.75
1117,1.0,0.32142857142857145,0.7
1118,1.0,0.8928571428571429,0.65
1119,1.0,0.625,0.05
1120,1.0,0.32142857142857145,0.2
1121,1.0,1.0,0.35
1122,1.0,1.0,0.7
1123,1.0,0.8928571428571429,0.0
1124,1.0,0.44642857142857145,0.1
1125,0.0,0.32142857142857145,0.2
1126,1.0,1.0,0.8
1127,1.0,0.44642857142857145,0.0
1128,1.0,0.44642857142857145,0.05
1129,1.0,0.625,0.85
1130,1.0,0.32142857142857145,0.35
1131,1.0,1.0,0.65
1132,1.0,0.32142857142857145,0.6
1133,1.0,0.32142857142857145,0.1
1134,1.0,0.32142857142857145,1.0
1135,1.0,0.8928571428571429,0.65
1136,0.0,0.625,0.35
1137,1.0,0.32142857142857145,0.2
1138,1.0,0.32142857142857145,0.6
1139,1.0,0.44642857142857145,0.05
1140,0.0,0.8035714285714286,0.1
1141,0.0,0.44642857142857145,0.15
1142,1.0,0.32142857142857145,0.05
1143,1.0,0.8928571428571429,0.35
1144,1.0,0.44642857142857145,0.35
1145,1.0,0.8928571428571429,0.15
1146,0.0,0.32142857142857145,0.8
1147,1.0,0.44642857142857145,1.0
1148,1.0,0.625,0.85
1149,1.0,0.44642857142857145,0.6
1150,0.0,0.44642857142857145,1.0
1151,1.0,0.44642857142857145,0.75
1152,1.0,0.32142857142857145,0.2
1153,1.0,0.32142857142857145,0.5
1154,0.0,0.017857142857142856,0.5
1155,1.0,0.44642857142857145,0.6
1156,0.0,0.8928571428571429,0.1
1157,1.0,0.8035714285714286,0.35
1158,0.0,0.625,0.05
1159,1.0,0.32142857142857145,0.0
1160,1.0,0.32142857142857145,0.7
1161,1.0,0.44642857142857145,0.0
1162,0.0,0.625,0.0
1163,1.0,0.017857142857142856,0.5
1164,0.0,0.44642857142857145,0.95
1165,1.0,0.44642857142857145,0.6
1166,1.0,1.0,0.3
1167,0.0,0.8928571428571429,0.05
1168,0.0,0.44642857142857145,0.0
1169,1.0,0.44642857142857145,1.0
1170,1.0,1.0,0.15
1171,1.0,0.8035714285714286,0.6
1172,0.0,0.44642857142857145,0.0
1173,0.0,0.44642857142857145,0.35
1174,0.0,0.32142857142857145,0.8
1175,0.0,0.44642857142857145,0.1
1176,1.0,1.0,0.05
1177,0.0,0.44642857142857145,0.85
1178,1.0,1.0,0.0
1179,1.0,0.8928571428571429,0.05
1180,0.0,0.8928571428571429,1.0
1181,1.0,0.625,0.35
1182,1.0,0.017857142857142856,0.5
1183,1.0,0.625,0.95
1184,0.0,0.44642857142857145,0.2
1185,0.0,0.625,0.05
1186,1.0,0.32142857142857145,0.95
1187,0.0,0.017857142857142856,0.0
1188,1.0,0.8035714285714286,0.35
1189,1.0,0.44642857142857145,0.0
1190,1.0,0.8035714285714286,0.0
1191,0.0,0.625,0.0
1192,1.0,0.8928571428571429,0.8
1193,1.0,0.44642857142857145,0.6
1194,0.0,0.44642857142857145,0.05
1195,0.0,0.017857142857142856,0.5
1196,0.0,0.32142857142857145,0.7
1197,1.0,0.625,0.05
1198,1.0,0.017857142857142856,0.5
1199,1.0,0.8928571428571429,0.65
1200,1.0,0.017857142857142856,0.0
1201,1.0,0.32142857142857145,0.2
1202,1.0,0.625,0.6
1203,0.0,0.44642857142857145,0.05
1204,1.0,0.44642857142857145,0.35
1205,0.0,1.0,0.0
1206,0.0,0.8928571428571429,0.35
1207,1.0,0.8928571428571429,0.0
1208,1.0,0.44642857142857145,0.0
1209,1.0,0.625,0.35
1210,1.0,0.44642857142857145,0.85
1211,1.0,0.32142857142857145,0.2
1212,0.0,0.8928571428571429,0.05
1213,1.0,0.8928571428571429,0.0
1214,1.0,1.0,0.65
1215,1.0,0.625,0.85
1216,1.0,0.44642857142857145,0.1
1217,1.0,0.44642857142857145,0.6
1218,1.0,1.0,0.75
1219,1.0,0.44642857142857145,0.35
1220,1.0,0.017857142857142856,0.5
1221,1.0,0.32142857142857145,0.0
1222,1.0,0.625,0.0
1223,1.0,0.44642857142857145,0.1
1224,1.0,0.8928571428571429,0.65
1225,1.0,0.8035714285714286,0.35
1226,1.0,0.32142857142857145,1.0
1227,1.0,0.8928571428571429,0.05
1228,1.0,0.44642857142857145,0.05
1229,0.0,0.44642857142857145,0.2
1230,1.0,0.44642857142857145,0.55
1231,1.0,0.44642857142857145,0.6
1232,0.0,0.32142857142857145,0.2
1233,0.0,0.8035714285714286,1.0
1234,1.0,0.32142857142857145,0.2
1235,0.0,0.44642857142857145,0.35
1236,0.0,0.44642857142857145,0.05
1237,1.0,0.32142857142857145,0.2
1238,0.0,0.625,1.0
1239,0.0,0.44642857142857145,1.0
1240,0.0,0.32142857142857145,0.7
1241,1.0,0.017857142857142856,0.5
1242,0.0,0.625,0.0
1243,1.0,0.625,0.75
1244,1.0,0.44642857142857145,0.2
1245,1.0,0.44642857142857145,0.85
1246,1.0,0.32142857142857145,0.2
1247,1.0,0.625,0.0
1248,0.0,0.625,1.0
1249,1.0,0.625,0.1
1250,1.0,0.8928571428571429,0.0
1251,1.0,0.44642857142857145,0.35
1252,1.0,1.0,0.65
1253,0.0,0.625,1.0
1254,0.0,0.32142857142857145,0.05
1255,1.0,0.44642857142857145,0.85
1256,1.0,0.44642857142857145,1.0
1257,0.0,0.32142857142857145,0.7
1258,1.0,0.8035714285714286,0.35
1259,1.0,0.625,0.35
1260,1.0,0.44642857142857145,0.85
1261,1.0,0.32142857142857145,0.2
1262,1.0,0.44642857142857145,0.2
1263,1.0,0.017857142857142856,0.5
1264,1.0,0.44642857142857145,0.05
1265,0.0,0.32142857142857145,1.0
1266,1.0,0.44642857142857145,0.2
1267,1.0,0.44642857142857145,0.75
1268,1.0,0.8928571428571429,0.1
1269,0.0,1.0,0.65
1270,1.0,0.44642857142857145,0.3
1271,0.0,0.8035714285714286,0.3
1272,1.0,0.32142857142857145,1.0
1273,1.0,0.625,0.1
1274,1.0,0.8035714285714286,0.35
1275,1.0,0.8928571428571429,0.85
1276,1.0,0.625,0.85
1277,0.0,0.32142857142857145,0.0
1278,1.0,0.32142857142857145,0.2
1279,1.0,0.625,0.05
1280,1.0,0.017857142857142856,0.5
1281,1.0,0.44642857142857145,0.95
1282,1.0,0.8928571428571429,0.05
1283,0.0,0.32142857142857145,0.05
1284,1.0,0.8035714285714286,0.8
1285,1.0,0.625,0.2
1286,1.0,0.625,0.85
1287,0.0,0.8928571428571429,0.35
1288,0.0,0.625,0.95
1289,1.0,0.8035714285714286,0.3
1290,1.0,0.625,0.0
1291,0.0,0.625,0.0
1292,1.0,0.44642857142857145,0.35
1293,1.0,0.44642857142857145,0.25
1294,0.0,0.8928571428571429,1.0
1295,0.0,0.625,0.3
1296,1.0,0.017857142857142856,0.0
1297,1.0,0.44642857142857145,0.35
1298,1.0,0.625,0.3
1299,1.0,0.44642857142857145,0.7
1300,1.0,0.017857142857142856,0.5
1301,0.0,0.44642857142857145,0.1
1302,1.0,0.32142857142857145,0.2
1303,1.0,0.44642857142857145,0.95
1304,1.0,0.44642857142857145,0.7
1305,1.0,0.8035714285714286,1.0
1306,1.0,0.44642857142857145,0.15
1307,1.0,1.0,0.65
1308,1.0,0.017857142857142856,0.5
1309,1.0,0.44642857142857145,0.7
1310,1.0,0.8035714285714286,0.0
1311,1.0,0.32142857142857145,0.5
1312,1.0,0.44642857142857145,0.7
1313,1.0,0.32142857142857145,0.2
1314,0.0,0.32142857142857145,0.2
1315,1.0,0.625,0.35
1316,1.0,0.8928571428571429,0.1
1317,1.0,0.8035714285714286,0.35
1318,1.0,0.32142857142857145,0.8
1319,0.0,0.44642857142857145,0.15
1320,1.0,0.44642857142857145,0.2
1321,0.0,0.44642857142857145,0.7
1322,1.0,1.0,0.0
1323,0.0,0.625,0.1
1324,1.0,0.625,0.8
1325,1.0,0.44642857142857145,0.05
1326,0.0,0.44642857142857145,0.0
1327,1.0,0.017857142857142856,0.5
1328,1.0,0.625,0.7
1329,1.0,0.32142857142857145,0.7
1330,1.0,1.0,0.05
1331,1.0,0.8035714285714286,0.0
1332,1.0,0.44642857142857145,0.35
1333,1.0,0.44642857142857145,0.85
1334,1.0,0.8928571428571429,0.35
1335,1.0,0.625,0.0
1336,0.0,0.8928571428571429,1.0
1337,1.0,1.0,0.85
1338,1.0,0.44642857142857145,0.0
1339,1.0,0.625,0.9
1340,1.0,0.44642857142857145,0.35
1341,1.0,0.32142857142857145,0.35
1342,1.0,0.625,0.0
1343,1.0,0.625,0.7
1344,0.0,0.44642857142857145,0.45
1345,0.0,0.44642857142857145,0.1
1346,1.0,0.625,1.0
1347,0.0,0.32142857142857145,0.05
1348,0.0,0.017857142857142856,0.5
1349,1.0,0.8928571428571429,0.35
1350,0.0,0.625,0.0
1351,0.0,0.44642857142857145,0.85
1352,1.0,0.625,1.0
1353,1.0,0.017857142857142856,0.5
1354,0.0,0.44642857142857145,0.1
1355,0.0,0.8035714285714286,1.0
1356,0.0,0.32142857142857145,0.2
1357,1.0,0.8035714285714286,0.0
1358,1.0,0.625,0.85
1359,1.0,0.625,0.05
1360,1.0,0.44642857142857145,1.0
1361,0.0,0.44642857142857145,0.0
1362,1.0,0.625,0.6
1363,1.0,0.8928571428571429,0.35
1364,0.0,0.8035714285714286,0.1
1365,0.0,0.017857142857142856,0.5
1366,1.0,0.017857142857142856,0.5
1367,1.0,0.44642857142857145,0.6
1368,0.0,0.44642857142857145,0.15
1369,1.0,0.44642857142857145,0.25
1370,1.0,0.625,0.1
1371,0.0,0.8928571428571429,0.1
1372,1.0,0.017857142857142856,0.5
1373,0.0,0.44642857142857145,0.05
1374,1.0,0.8928571428571429,0.05
1375,0.0,0.8035714285714286,0.25
1376,0.0,0.8035714285714286,0.05
1377,1.0,0.625,0.8
1378,0.0,0.8035714285714286,0.35
1379,0.0,1.0,0.65
1380,1.0,0.017857142857142856,0.5
1381,1.0,0.32142857142857145,0.55
1382,0.0,0.8035714285714286,0.05
1383,0.0,0.44642857142857145,0.35
1384,1.0,0.32142857142857145,0.5
1385,0.0,0.44642857142857145,0.25
1386,0.0,0.44642857142857145,0.0
1387,0.0,0.8928571428571429,0.65
1388,1.0,1.0,1.0
1389,1.0,0.44642857142857145,0.85
1390,1.0,0.625,0.8
1391,1.0,0.625,0.75
1392,1.0,0.8035714285714286,0.15
1393,1.0,0.32142857142857145,0.2
1394,0.0,0.44642857142857145,0.15
1395,1.0,0.44642857142857145,0.1
1396,0.0,0.44642857142857145,0.6
1397,1.0,0.625,0.35
1398,0.0,1.0,0.8
1399,1.0,0.32142857142857145,0.85
1400,1.0,0.44642857142857145,0.35
1401,0.0,0.32142857142857145,0.05
1402,1.0,0.32142857142857145,0.2
1403,0.0,0.44642857142857145,0.0
1404,1.0,0.8928571428571429,0.8
1405,1.0,1.0,0.65
1406,1.0,0.44642857142857145,0.2
1407,0.0,0.625,0.75
1408,1.0,0.44642857142857145,0.0
1409,1.0,0.32142857142857145,0.2
1410,1.0,0.8928571428571429,0.35
1411,1.0,0.625,0.05
1412,1.0,0.44642857142857145,0.85
1413,1.0,0.32142857142857145,0.15
1414,1.0,0.32142857142857145,0.2
1415,1.0,0.8035714285714286,0.7
1416,1.0,0.44642857142857145,0.7
1417,1.0,0.625,0.8
1418,1.0,0.32142857142857145,0.2
1419,0.0,0.44642857142857145,0.05
1420,1.0,0.32142857142857145,0.2
1421,0.0,0.017857142857142856,0.5
1422,1.0,0.625,0.85
1423,1.0,0.44642857142857145,0.2
1424,1.0,0.625,0.0
1425,1.0,0.017857142857142856,0.5
1426,1.0,0.32142857142857145,0.7
1427,1.0,0.44642857142857145,0.6
1428,0.0,0.8035714285714286,0.55
1429,0.0,0.625,0.15
1430,1.0,0.32142857142857145,0.2
1431,1.0,1.0,0.3
1432,1.0,0.625,0.05
1433,0.0,0.32142857142857145,0.7
1434,0.0,0.017857142857142856,0.5
1435,1.0,0.44642857142857145,0.7
1436,0.0,0.8928571428571429,0.3
1437,1.0,0.8928571428571429,0.15
1438,1.0,0.32142857142857145,0.1
1439,1.0,0.625,0.15
1440,1.0,0.625,0.6
1441,1.0,0.625,0.8
1442,1.0,0.32142857142857145,0.1
1443,1.0,0.625,0.1
1444,0.0,0.44642857142857145,0.2
1445,1.0,0.44642857142857145,0.1
1446,1.0,0.625,0.6
1447,1.0,0.32142857142857145,0.2
1448,0.0,0.44642857142857145,0.15
1449,1.0,0.625,1.0
1450,1.0,0.32142857142857145,0.2
1451,1.0,0.625,1.0
1452,0.0,1.0,0.65
1453,1.0,0.44642857142857145,0.7
1454,1.0,0.32142857142857145,0.2
1455,0.0,0.8035714285714286,0.0
1456,1.0,0.44642857142857145,0.1
1457,1.0,0.44642857142857145,0.05
1458,1.0,0.017857142857142856,0.0
1459,0.0,0.44642857142857145,0.0
1460,0.0,0.32142857142857145,0.2
1461,0.0,0.8035714285714286,0.0
1462,1.0,0.625,0.8
1463,1.0,0.8928571428571429,0.8
1464,1.0,0.625,0.6
1465,1.0,0.8928571428571429,0.8
1466,1.0,0.32142857142857145,0.2
1467,1.0,0.44642857142857145,0.25
1468,1.0,0.017857142857142856,0.7
1469,1.0,1.0,1.0
1470,1.0,0.32142857142857145,0.2
1471,1.0,0.44642857142857145,0.85
1472,1.0,0.44642857142857145,0.35
1473,1.0,0.44642857142857145,0.7
1474,1.0,0.44642857142857145,0.2
1475,0.0,0.44642857142857145,0.1
1476,0.0,0.32142857142857145,0.0
1477,0.0,0.8035714285714286,0.05
1478,1.0,0.017857142857142856,0.5
1479,0.0,0.8928571428571429,0.1
1480,1.0,0.44642857142857145,1.0
1481,1.0,0.625,0.85
1482,1.0,0.44642857142857145,0.35
1483,1.0,0.32142857142857145,0.2
1484,1.0,0.44642857142857145,0.6
1485,0.0,0.44642857142857145,0.45
1486,1.0,0.44642857142857145,0.8
1487,1.0,0.625,0.35
1488,1.0,0.44642857142857145,0.35
1489,0.0,0.625,0.1
1490,1.0,0.8928571428571429,0.35
1491,1.0,0.32142857142857145,0.2
1492,1.0,0.44642857142857145,0.6
1493,0.0,0.44642857142857145,0.7
1494,1.0,0.44642857142857145,0.85
1495,1.0,0.32142857142857145,0.0
1496,1.0,0.44642857142857145,0.85
1497,1.0,0.8928571428571429,0.25
1498,1.0,0.32142857142857145,0.2
1499,1.0,0.017857142857142856,0.5
1500,1.0,0.44642857142857145,0.85
1501,1.0,0.44642857142857145,0.55
1502,1.0,0.32142857142857145,0.2
1503,1.0,0.44642857142857145,0.6
1504,1.0,0.32142857142857145,0.95
1505,1.0,0.8928571428571429,0.55
1506,1.0,0.44642857142857145,0.35
1507,1.0,0.625,0.85
1508,0.0,0.017857142857142856,0.5
1509,1.0,0.017857142857142856,0.0
1510,0.0,0.44642857142857145,0.05
1511,1.0,0.625,0.6
1512,1.0,0.44642857142857145,1.0
1513,0.0,0.625,0.8
1514,1.0,0.32142857142857145,0.2
1515,1.0,0.44642857142857145,0.8
1516,0.0,0.44642857142857145,0.6
1517,1.0,0.32142857142857145,0.0
1518,1.0,0.44642857142857145,0.1
1519,1.0,0.32142857142857145,0.2
1520,1.0,0.44642857142857145,0.85
1521,0.0,0.44642857142857145,0.35
1522,1.0,0.625,1.0
1523,1.0,0.44642857142857145,0.85
1524,1.0,0.32142857142857145,0.2
1525,0.0,0.44642857142857145,0.8
1526,1.0,1.0,0.85
1527,1.0,0.32142857142857145,0.5
1528,1.0,0.44642857142857145,0.75
1529,1.0,0.32142857142857145,0.2
1530,1.0,0.44642857142857145,0.2
1531,1.0,0.8035714285714286,0.85
1532,1.0,0.32142857142857145,0.7
1533,1.0,0.8035714285714286,0.05
1534,1.0,0.8928571428571429,0.6
1535,0.0,0.32142857142857145,1.0
1536,0.0,0.625,0.15
1537,1.0,0.32142857142857145,1.0
1538,1.0,0.44642857142857145,0.15
1539,1.0,0.44642857142857145,0.15
1540,1.0,0.8035714285714286,0.0
1541,1.0,1.0,0.85
1542,1.0,0.32142857142857145,0.85
1543,1.0,0.44642857142857145,0.55
1544,1.0,0.44642857142857145,0.6
1545,1.0,0.44642857142857145,1.0
1546,1.0,0.44642857142857145,0.2
